outlier_no,subset_size,subset,node,data type,index_first_element,index_last_element
1640,4,"[30, 30, 38, 392]",62,CURRENT_icmp_sent,24,27
1641,4,"[23, 30, 38, 392]",62,CURRENT_icmp_sent,25,28
1642,4,"[13, 33, 37, 37]",63,CURRENT_icmp_recv,10,13
1643,4,"[30, 31, 32, 53]",63,CURRENT_icmp_recv,26,29
1644,4,"[30, 31, 32, 42]",63,CURRENT_icmp_recv,27,30
1645,4,"[28, 28, 29, 35]",63,CURRENT_icmp_sent,22,25
1646,4,"[28, 28, 29, 35]",63,CURRENT_icmp_sent,23,26
1647,4,"[13, 15, 18, 59]",63,CURRENT_icmp_sent,29,32
1648,4,"[8, 31, 59, 312]",63,CURRENT_icmp_sent,32,35
1649,4,"[90, 91, 92, 151]",64,CURRENT_icmp_recv,23,26
1650,4,"[28, 119, 121, 135]",64,CURRENT_icmp_recv,28,31
1651,4,"[33, 34, 35, 49]",64,CURRENT_icmp_sent,11,14
1652,4,"[33, 34, 35, 64]",64,CURRENT_icmp_sent,12,15
1653,4,"[51, 51, 56, 96]",64,CURRENT_icmp_sent,19,22
1654,4,"[33, 42, 43, 43]",65,CURRENT_icmp_recv,5,8
1655,4,"[33, 42, 43, 43]",65,CURRENT_icmp_recv,6,9
1656,4,"[56, 164, 169, 183]",65,CURRENT_icmp_recv,19,22
1657,4,"[20, 32, 37, 157]",65,CURRENT_icmp_recv,29,32
1658,4,"[20, 32, 37, 159]",65,CURRENT_icmp_recv,30,33
1659,4,"[27, 34, 34, 35]",65,CURRENT_icmp_sent,4,7
1660,4,"[19, 60, 66, 68]",65,CURRENT_icmp_sent,15,18
1661,4,"[60, 62, 64, 91]",65,CURRENT_icmp_sent,20,23
1662,4,"[54, 64, 65, 66]",66,CURRENT_icmp_sent,29,32
1663,4,"[2, 5, 5, 5]",67,CURRENT_icmp_recv,6,9
1664,4,"[36, 38, 38, 54]",67,CURRENT_icmp_recv,26,29
1665,4,"[18, 38, 42, 159]",67,CURRENT_icmp_recv,29,32
1666,4,"[18, 39, 42, 159]",67,CURRENT_icmp_recv,30,33
1667,4,"[18, 32, 39, 159]",67,CURRENT_icmp_recv,31,34
1668,4,"[32, 39, 42, 159]",67,CURRENT_icmp_recv,32,35
1669,4,"[12, 19, 19, 20]",67,CURRENT_icmp_sent,12,15
1670,4,"[18, 19, 19, 36]",67,CURRENT_icmp_sent,14,17
1671,4,"[17, 18, 19, 36]",67,CURRENT_icmp_sent,15,18
1672,4,"[15, 17, 18, 36]",67,CURRENT_icmp_sent,16,19
1673,4,"[15, 17, 18, 36]",67,CURRENT_icmp_sent,17,20
1674,4,"[15, 17, 18, 37]",67,CURRENT_icmp_sent,18,21
1675,4,"[15, 17, 18, 37]",67,CURRENT_icmp_sent,19,22
1676,4,"[5, 15, 20, 152]",67,CURRENT_icmp_sent,29,32
1677,4,"[5, 15, 22, 152]",67,CURRENT_icmp_sent,30,33
1678,4,"[5, 18, 22, 152]",67,CURRENT_icmp_sent,31,34
1679,4,"[18, 22, 26, 152]",67,CURRENT_icmp_sent,32,35
1680,4,"[26, 30, 30, 64]",68,CURRENT_icmp_recv,7,10
1681,4,"[19, 147, 160, 164]",68,CURRENT_icmp_recv,23,26
1682,4,"[16, 30, 33, 126]",68,CURRENT_icmp_recv,29,32
1683,4,"[23, 24, 26, 56]",68,CURRENT_icmp_sent,7,10
1684,4,"[4, 8, 10, 58]",69,CURRENT_icmp_recv,8,11
1685,4,"[19, 20, 26, 212]",69,CURRENT_icmp_recv,15,18
1686,4,"[34, 34, 42, 101]",69,CURRENT_icmp_recv,22,25
1687,4,"[31, 39, 41, 115]",69,CURRENT_icmp_recv,31,34
1688,4,"[3, 5, 5, 5]",69,CURRENT_icmp_sent,6,9
1689,4,"[3, 3, 5, 18]",69,CURRENT_icmp_sent,8,11
1690,4,"[5, 16, 27, 187]",69,CURRENT_icmp_sent,15,18
1691,4,"[13, 21, 22, 68]",69,CURRENT_icmp_sent,22,25
1692,4,"[26, 27, 29, 54]",69,CURRENT_icmp_sent,29,32
1693,4,"[19, 27, 29, 78]",69,CURRENT_icmp_sent,31,34
1694,4,"[49, 50, 52, 81]",70,CURRENT_icmp_recv,16,19
1695,4,"[38, 42, 42, 72]",70,CURRENT_icmp_recv,26,29
1696,4,"[3, 3, 6, 24]",70,CURRENT_icmp_sent,7,10
1697,4,"[20, 21, 25, 50]",70,CURRENT_icmp_sent,20,23
1698,4,"[18, 19, 20, 37]",70,CURRENT_icmp_sent,26,29
1699,4,"[19, 21, 22, 60]",70,CURRENT_icmp_sent,31,34
1700,4,"[28, 43, 44, 46]",71,CURRENT_icmp_recv,24,27
1701,4,"[7, 9, 9, 20]",72,CURRENT_icmp_recv,7,10
1702,4,"[55, 58, 59, 103]",72,CURRENT_icmp_recv,25,28
1703,4,"[32, 34, 34, 58]",72,CURRENT_icmp_recv,28,31
1704,4,"[32, 34, 34, 50]",72,CURRENT_icmp_recv,29,32
1705,4,"[29, 29, 31, 79]",72,CURRENT_icmp_sent,24,27
1706,4,"[29, 31, 37, 79]",72,CURRENT_icmp_sent,25,28
1707,4,"[21, 48, 52, 52]",73,CURRENT_icmp_recv,29,32
1708,4,"[24, 48, 52, 52]",73,CURRENT_icmp_recv,30,33
1709,4,"[5, 6, 6, 14]",73,CURRENT_icmp_sent,9,12
1710,4,"[19, 21, 24, 138]",75,CURRENT_icmp_recv,12,15
1711,4,"[19, 21, 37, 138]",75,CURRENT_icmp_recv,13,16
1712,4,"[21, 28, 37, 138]",75,CURRENT_icmp_recv,14,17
1713,4,"[4, 4, 4, 5]",75,CURRENT_icmp_sent,6,9
1714,4,"[4, 4, 5, 23]",75,CURRENT_icmp_sent,7,10
1715,4,"[4, 5, 6, 23]",75,CURRENT_icmp_sent,8,11
1716,4,"[6, 9, 15, 104]",75,CURRENT_icmp_sent,12,15
1717,4,"[6, 6, 9, 104]",75,CURRENT_icmp_sent,13,16
1718,4,"[6, 6, 8, 104]",75,CURRENT_icmp_sent,14,17
1719,4,"[58, 63, 66, 133]",76,CURRENT_icmp_recv,13,16
1720,4,"[48, 58, 63, 138]",76,CURRENT_icmp_recv,15,18
1721,4,"[55, 122, 124, 131]",76,CURRENT_icmp_recv,27,30
1722,4,"[29, 44, 47, 142]",76,CURRENT_icmp_recv,31,34
1723,4,"[13, 14, 17, 44]",76,CURRENT_icmp_sent,9,12
1724,4,"[12, 14, 17, 48]",77,CURRENT_icmp_recv,7,10
1725,4,"[28, 28, 39, 102]",77,CURRENT_icmp_recv,16,19
1726,4,"[43, 46, 51, 103]",77,CURRENT_icmp_recv,23,26
1727,4,"[14, 14, 16, 30]",77,CURRENT_icmp_sent,7,10
1728,4,"[16, 18, 22, 57]",77,CURRENT_icmp_sent,16,19
1729,4,"[20, 22, 23, 46]",77,CURRENT_icmp_sent,30,33
1730,4,"[4, 4, 5, 30]",78,CURRENT_icmp_recv,7,10
1731,4,"[12, 13, 15, 30]",78,CURRENT_icmp_recv,10,13
1732,4,"[4, 4, 4, 5]",78,CURRENT_icmp_sent,6,9
1733,4,"[4, 4, 4, 10]",78,CURRENT_icmp_sent,7,10
1734,4,"[4, 4, 4, 10]",78,CURRENT_icmp_sent,8,11
1735,4,"[3, 4, 4, 10]",78,CURRENT_icmp_sent,9,12
1736,4,"[4, 4, 5, 18]",78,CURRENT_icmp_sent,15,18
1737,4,"[6, 19, 19, 21]",78,CURRENT_icmp_sent,31,34
1738,4,"[6, 6, 7, 12]",79,CURRENT_icmp_recv,5,8
1739,4,"[26, 31, 35, 97]",79,CURRENT_icmp_sent,22,25
1740,4,"[40, 42, 44, 65]",80,CURRENT_icmp_recv,11,14
1741,4,"[26, 46, 46, 46]",80,CURRENT_icmp_sent,14,17
1742,4,"[39, 46, 46, 46]",80,CURRENT_icmp_sent,15,18
1743,4,"[14, 14, 15, 20]",81,CURRENT_icmp_recv,5,8
1744,4,"[14, 14, 15, 21]",81,CURRENT_icmp_recv,6,9
1745,4,"[31, 44, 49, 143]",81,CURRENT_icmp_recv,17,20
1746,4,"[28, 29, 29, 62]",81,CURRENT_icmp_sent,10,13
1747,4,"[62, 67, 67, 98]",82,CURRENT_icmp_recv,18,21
1748,4,"[62, 67, 67, 67]",82,CURRENT_icmp_recv,19,22
1749,4,"[59, 61, 75, 285]",82,CURRENT_icmp_recv,24,27
1750,4,"[57, 59, 61, 285]",82,CURRENT_icmp_recv,25,28
1751,4,"[57, 59, 61, 285]",82,CURRENT_icmp_recv,26,29
1752,4,"[57, 59, 60, 285]",82,CURRENT_icmp_recv,27,30
1753,4,"[36, 57, 59, 60]",82,CURRENT_icmp_recv,28,31
1754,4,"[36, 48, 76, 394]",82,CURRENT_icmp_recv,31,34
1755,4,"[17, 48, 76, 394]",82,CURRENT_icmp_recv,32,35
1756,4,"[3, 3, 3, 5]",82,CURRENT_icmp_sent,6,9
1757,4,"[3, 3, 3, 4]",82,CURRENT_icmp_sent,7,10
1758,4,"[3, 3, 4, 12]",82,CURRENT_icmp_sent,8,11
1759,4,"[22, 34, 40, 241]",82,CURRENT_icmp_sent,24,27
1760,4,"[22, 26, 40, 241]",82,CURRENT_icmp_sent,25,28
1761,4,"[26, 35, 40, 241]",82,CURRENT_icmp_sent,26,29
1762,4,"[26, 35, 42, 241]",82,CURRENT_icmp_sent,27,30
1763,4,"[9, 24, 31, 335]",82,CURRENT_icmp_sent,31,34
1764,4,"[7, 24, 31, 335]",82,CURRENT_icmp_sent,32,35
1765,4,"[4, 5, 5, 22]",83,CURRENT_icmp_recv,5,8
1766,4,"[9, 54, 56, 62]",83,CURRENT_icmp_recv,16,19
1767,4,"[44, 46, 58, 427]",83,CURRENT_icmp_recv,22,25
1768,4,"[44, 46, 71, 427]",83,CURRENT_icmp_recv,23,26
1769,4,"[44, 55, 71, 427]",83,CURRENT_icmp_recv,24,27
1770,4,"[55, 71, 74, 427]",83,CURRENT_icmp_recv,25,28
1771,4,"[4, 4, 4, 6]",83,CURRENT_icmp_sent,7,10
1772,4,"[4, 4, 4, 10]",83,CURRENT_icmp_sent,8,11
1773,4,"[4, 4, 5, 10]",83,CURRENT_icmp_sent,9,12
1774,4,"[26, 28, 35, 373]",83,CURRENT_icmp_sent,22,25
1775,4,"[26, 28, 42, 373]",83,CURRENT_icmp_sent,23,26
1776,4,"[28, 42, 43, 373]",83,CURRENT_icmp_sent,24,27
1777,4,"[38, 42, 43, 373]",83,CURRENT_icmp_sent,25,28
1778,4,"[12, 18, 18, 19]",84,CURRENT_icmp_recv,4,7
1779,4,"[47, 54, 82, 276]",84,CURRENT_icmp_recv,24,27
1780,4,"[54, 63, 82, 276]",84,CURRENT_icmp_recv,25,28
1781,4,"[54, 58, 63, 276]",84,CURRENT_icmp_recv,26,29
1782,4,"[21, 32, 48, 242]",84,CURRENT_icmp_sent,24,27
1783,4,"[21, 21, 48, 242]",84,CURRENT_icmp_sent,25,28
1784,4,"[21, 21, 36, 242]",84,CURRENT_icmp_sent,26,29
1785,4,"[47, 50, 52, 90]",84,CURRENT_icmp_sent,31,34
1786,4,"[6, 6, 8, 20]",85,CURRENT_icmp_recv,6,9
1787,4,"[36, 40, 43, 138]",85,CURRENT_icmp_recv,11,14
1788,4,"[36, 38, 40, 138]",85,CURRENT_icmp_recv,12,15
1789,4,"[29, 38, 40, 138]",85,CURRENT_icmp_recv,13,16
1790,4,"[14, 29, 38, 163]",85,CURRENT_icmp_recv,15,18
1791,4,"[6, 8, 12, 43]",85,CURRENT_icmp_recv,21,24
1792,4,"[4, 5, 5, 15]",85,CURRENT_icmp_sent,6,9
1793,4,"[15, 16, 22, 107]",85,CURRENT_icmp_sent,11,14
1794,4,"[15, 19, 22, 107]",85,CURRENT_icmp_sent,12,15
1795,4,"[15, 18, 19, 107]",85,CURRENT_icmp_sent,13,16
1796,4,"[14, 18, 19, 107]",85,CURRENT_icmp_sent,14,17
1797,4,"[14, 18, 19, 113]",85,CURRENT_icmp_sent,15,18
1798,4,"[19, 30, 31, 113]",85,CURRENT_icmp_sent,18,21
1799,4,"[19, 20, 21, 40]",85,CURRENT_icmp_sent,31,34
1800,4,"[5, 6, 7, 38]",86,CURRENT_icmp_recv,7,10
1801,4,"[19, 22, 25, 77]",86,CURRENT_icmp_recv,15,18
1802,4,"[19, 22, 25, 80]",86,CURRENT_icmp_recv,16,19
1803,4,"[6, 7, 8, 31]",86,CURRENT_icmp_sent,7,10
1804,4,"[6, 7, 10, 31]",86,CURRENT_icmp_sent,8,11
1805,4,"[21, 28, 28, 29]",86,CURRENT_icmp_sent,19,22
1806,4,"[22, 22, 23, 34]",86,CURRENT_icmp_sent,26,29
1807,4,"[4, 4, 12, 62]",87,CURRENT_icmp_recv,8,11
1808,4,"[4, 10, 12, 62]",87,CURRENT_icmp_recv,9,12
1809,4,"[7, 10, 12, 62]",87,CURRENT_icmp_recv,10,13
1810,4,"[18, 31, 31, 31]",87,CURRENT_icmp_recv,28,31
1811,4,"[4, 6, 6, 40]",87,CURRENT_icmp_sent,8,11
1812,4,"[6, 6, 9, 40]",87,CURRENT_icmp_sent,9,12
1813,4,"[6, 6, 9, 40]",87,CURRENT_icmp_sent,10,13
1814,4,"[15, 16, 16, 21]",87,CURRENT_icmp_sent,28,31
1815,4,"[20, 36, 37, 39]",87,CURRENT_icmp_sent,32,35
1816,4,"[20, 24, 35, 126]",88,CURRENT_icmp_recv,15,18
1817,4,"[4, 6, 6, 20]",88,CURRENT_icmp_sent,4,7
1818,4,"[14, 15, 26, 94]",88,CURRENT_icmp_sent,13,16
1819,4,"[7, 14, 15, 94]",88,CURRENT_icmp_sent,14,17
1820,4,"[7, 15, 16, 94]",88,CURRENT_icmp_sent,15,18
1821,4,"[26, 37, 40, 112]",88,CURRENT_icmp_sent,21,24
1822,4,"[26, 32, 37, 112]",88,CURRENT_icmp_sent,22,25
1823,4,"[4, 4, 5, 12]",89,CURRENT_icmp_recv,4,7
1824,4,"[3, 3, 4, 83]",89,CURRENT_icmp_recv,7,10
1825,4,"[3, 3, 5, 47]",89,CURRENT_icmp_sent,7,10
1826,4,"[35, 39, 59, 298]",90,CURRENT_icmp_recv,26,29
1827,4,"[35, 39, 77, 298]",90,CURRENT_icmp_recv,27,30
1828,4,"[35, 55, 77, 298]",90,CURRENT_icmp_recv,28,31
1829,4,"[4, 5, 6, 35]",90,CURRENT_icmp_sent,7,10
1830,4,"[13, 30, 31, 32]",90,CURRENT_icmp_sent,13,16
1831,4,"[35, 36, 37, 54]",90,CURRENT_icmp_sent,24,27
1832,4,"[36, 37, 54, 247]",90,CURRENT_icmp_sent,25,28
1833,4,"[34, 36, 37, 247]",90,CURRENT_icmp_sent,26,29
1834,4,"[34, 37, 51, 247]",90,CURRENT_icmp_sent,27,30
1835,4,"[16, 34, 51, 247]",90,CURRENT_icmp_sent,28,31
1836,4,"[1, 5, 5, 5]",91,CURRENT_icmp_recv,6,9
1837,4,"[10, 11, 13, 43]",91,CURRENT_icmp_recv,15,18
1838,4,"[10, 11, 13, 34]",91,CURRENT_icmp_recv,16,19
1839,4,"[11, 34, 34, 35]",91,CURRENT_icmp_recv,18,21
1840,4,"[16, 34, 35, 35]",91,CURRENT_icmp_recv,20,23
1841,4,"[11, 12, 16, 51]",91,CURRENT_icmp_recv,23,26
1842,4,"[20, 22, 24, 51]",91,CURRENT_icmp_recv,26,29
1843,4,"[20, 22, 24, 50]",91,CURRENT_icmp_recv,27,30
1844,4,"[3, 3, 3, 5]",91,CURRENT_icmp_sent,4,7
1845,4,"[3, 3, 3, 4]",91,CURRENT_icmp_sent,6,9
1846,4,"[3, 4, 5, 25]",91,CURRENT_icmp_sent,9,12
1847,4,"[4, 4, 6, 19]",91,CURRENT_icmp_sent,22,25
1848,4,"[4, 4, 6, 25]",91,CURRENT_icmp_sent,23,26
1849,4,"[7, 9, 10, 28]",92,CURRENT_icmp_recv,6,9
1850,4,"[66, 116, 117, 377]",92,CURRENT_icmp_recv,11,14
1851,4,"[8, 8, 9, 22]",92,CURRENT_icmp_sent,6,9
1852,4,"[43, 60, 63, 293]",92,CURRENT_icmp_sent,11,14
1853,4,"[43, 54, 60, 293]",92,CURRENT_icmp_sent,12,15
1854,4,"[43, 50, 54, 293]",92,CURRENT_icmp_sent,13,16
1855,4,"[36, 50, 54, 194]",92,CURRENT_icmp_sent,15,18
1856,4,"[75, 79, 84, 184]",92,CURRENT_icmp_sent,19,22
1857,4,"[29, 71, 75, 79]",92,CURRENT_icmp_sent,21,24
1858,4,"[4, 5, 5, 12]",93,CURRENT_icmp_recv,7,10
1859,4,"[46, 54, 55, 100]",93,CURRENT_icmp_recv,11,14
1860,4,"[53, 59, 64, 130]",93,CURRENT_icmp_recv,29,32
1861,4,"[53, 59, 64, 130]",93,CURRENT_icmp_recv,30,33
1862,4,"[3, 3, 7, 29]",93,CURRENT_icmp_sent,8,11
1863,4,"[3, 27, 28, 29]",93,CURRENT_icmp_sent,10,13
1864,4,"[27, 28, 29, 54]",93,CURRENT_icmp_sent,11,14
1865,4,"[27, 27, 28, 54]",93,CURRENT_icmp_sent,12,15
1866,4,"[32, 37, 40, 89]",93,CURRENT_icmp_sent,29,32
1867,4,"[19, 20, 30, 89]",93,CURRENT_icmp_sent,32,35
1868,4,"[4, 4, 6, 37]",94,CURRENT_icmp_recv,8,11
1869,4,"[4, 6, 8, 37]",94,CURRENT_icmp_recv,9,12
1870,4,"[4, 5, 8, 37]",94,CURRENT_icmp_recv,10,13
1871,4,"[6, 7, 8, 20]",94,CURRENT_icmp_sent,9,12
1872,4,"[6, 9, 10, 35]",94,CURRENT_icmp_sent,20,23
1873,4,"[9, 10, 13, 35]",94,CURRENT_icmp_sent,21,24
1874,4,"[14, 35, 36, 38]",95,CURRENT_icmp_recv,10,13
1875,4,"[25, 31, 33, 82]",95,CURRENT_icmp_sent,32,35
1876,4,"[18, 31, 31, 32]",96,CURRENT_icmp_recv,10,13
1877,4,"[4, 6, 25, 131]",96,CURRENT_icmp_recv,15,18
1878,4,"[11, 11, 12, 51]",96,CURRENT_icmp_recv,21,24
1879,4,"[11, 11, 12, 26]",96,CURRENT_icmp_recv,22,25
1880,4,"[3, 3, 3, 5]",96,CURRENT_icmp_sent,5,8
1881,4,"[3, 3, 3, 5]",96,CURRENT_icmp_sent,6,9
1882,4,"[3, 3, 3, 18]",96,CURRENT_icmp_sent,7,10
1883,4,"[6, 7, 13, 120]",96,CURRENT_icmp_sent,15,18
1884,4,"[19, 27, 33, 120]",96,CURRENT_icmp_sent,18,21
1885,4,"[19, 20, 20, 33]",97,CURRENT_icmp_recv,27,30
1886,4,"[15, 19, 20, 59]",97,CURRENT_icmp_recv,29,32
1887,4,"[5, 6, 6, 17]",97,CURRENT_icmp_sent,15,18
1888,4,"[6, 6, 8, 24]",97,CURRENT_icmp_sent,17,20
1889,4,"[5, 7, 7, 38]",97,CURRENT_icmp_sent,29,32
1890,4,"[1, 2, 2, 2]",98,CURRENT_icmp_recv,6,9
1891,4,"[1, 2, 2, 2]",98,CURRENT_icmp_recv,7,10
1892,4,"[1, 2, 2, 7]",98,CURRENT_icmp_recv,8,11
1893,4,"[4, 4, 4, 5]",98,CURRENT_icmp_sent,5,8
1894,4,"[4, 4, 4, 5]",98,CURRENT_icmp_sent,6,9
1895,4,"[3, 4, 4, 4]",98,CURRENT_icmp_sent,8,11
1896,4,"[3, 4, 4, 4]",98,CURRENT_icmp_sent,9,12
1897,4,"[4, 4, 5, 11]",98,CURRENT_icmp_sent,11,14
1898,4,"[22, 48, 51, 52]",99,CURRENT_icmp_recv,28,31
1899,4,"[31, 35, 41, 96]",99,CURRENT_icmp_recv,32,35
1900,4,"[5, 5, 6, 11]",99,CURRENT_icmp_sent,4,7
1901,4,"[5, 5, 6, 11]",99,CURRENT_icmp_sent,5,8
1902,4,"[5, 5, 5, 11]",99,CURRENT_icmp_sent,6,9
1903,4,"[4, 5, 5, 5]",99,CURRENT_icmp_sent,7,10
1904,4,"[4, 5, 5, 5]",99,CURRENT_icmp_sent,8,11
1905,4,"[19, 27, 28, 78]",99,CURRENT_icmp_sent,32,35
1906,4,"[1, 3, 4, 23]",100,CURRENT_icmp_recv,10,13
1907,4,"[16, 16, 16, 37]",100,CURRENT_icmp_recv,27,30
1908,4,"[14, 26, 30, 109]",100,CURRENT_icmp_sent,23,26
1909,4,"[9, 11, 12, 74]",101,CURRENT_icmp_recv,8,11
1910,4,"[31, 91, 93, 96]",101,CURRENT_icmp_recv,31,34
1911,4,"[9, 11, 12, 43]",102,CURRENT_icmp_recv,21,24
1912,4,"[17, 18, 20, 55]",102,CURRENT_icmp_recv,30,33
1913,4,"[5, 5, 5, 6]",102,CURRENT_icmp_sent,4,7
1914,4,"[3, 5, 5, 5]",102,CURRENT_icmp_sent,6,9
1915,4,"[3, 8, 9, 9]",102,CURRENT_icmp_sent,23,26
1916,4,"[8, 20, 20, 22]",102,CURRENT_icmp_sent,26,29
1917,4,"[19, 42, 44, 46]",103,CURRENT_icmp_recv,16,19
1918,4,"[27, 30, 31, 58]",103,CURRENT_icmp_recv,22,25
1919,4,"[6, 6, 6, 7]",103,CURRENT_icmp_sent,4,7
1920,4,"[12, 21, 27, 113]",103,CURRENT_icmp_sent,31,34
1921,4,"[3, 5, 5, 19]",104,CURRENT_icmp_recv,7,10
1922,4,"[6, 7, 18, 97]",105,CURRENT_icmp_recv,8,11
1923,4,"[40, 44, 47, 82]",105,CURRENT_icmp_recv,29,32
1924,4,"[8, 9, 9, 14]",105,CURRENT_icmp_sent,4,7
1925,4,"[6, 7, 8, 56]",105,CURRENT_icmp_sent,8,11
1926,4,"[8, 14, 16, 56]",105,CURRENT_icmp_sent,10,13
1927,4,"[24, 25, 26, 49]",105,CURRENT_icmp_sent,20,23
1928,4,"[4, 4, 6, 17]",106,CURRENT_icmp_sent,15,18
1929,4,"[4, 13, 13, 14]",106,CURRENT_icmp_sent,20,23
1930,4,"[8, 13, 13, 14]",106,CURRENT_icmp_sent,21,24
1931,4,"[4, 5, 6, 18]",106,CURRENT_icmp_sent,27,30
1932,4,"[4, 4, 5, 23]",106,CURRENT_icmp_sent,29,32
1933,4,"[4, 20, 21, 23]",106,CURRENT_icmp_sent,31,34
1934,4,"[46, 49, 49, 69]",107,CURRENT_icmp_recv,15,18
1935,4,"[4, 4, 4, 6]",107,CURRENT_icmp_sent,5,8
1936,4,"[4, 4, 4, 6]",107,CURRENT_icmp_sent,6,9
1937,4,"[29, 30, 30, 36]",107,CURRENT_icmp_sent,19,22
1938,4,"[29, 30, 30, 43]",107,CURRENT_icmp_sent,20,23
1939,4,"[24, 24, 28, 56]",107,CURRENT_icmp_sent,26,29
1940,4,"[5, 5, 6, 12]",108,CURRENT_icmp_recv,4,7
1941,4,"[27, 61, 68, 68]",108,CURRENT_icmp_recv,19,22
1942,4,"[27, 50, 52, 52]",108,CURRENT_icmp_recv,22,25
1943,4,"[3, 3, 3, 4]",108,CURRENT_icmp_sent,4,7
1944,4,"[3, 3, 3, 4]",108,CURRENT_icmp_sent,5,8
1945,4,"[3, 4, 5, 16]",108,CURRENT_icmp_sent,8,11
1946,4,"[4, 16, 16, 18]",108,CURRENT_icmp_sent,26,29
1947,4,"[32, 36, 38, 88]",108,CURRENT_icmp_sent,30,33
1948,4,"[3, 3, 3, 9]",109,CURRENT_icmp_recv,6,9
1949,4,"[2, 3, 3, 3]",109,CURRENT_icmp_recv,7,10
1950,4,"[2, 3, 3, 17]",109,CURRENT_icmp_recv,8,11
1951,4,"[2, 4, 4, 14]",109,CURRENT_icmp_recv,28,31
1952,4,"[2, 4, 4, 20]",109,CURRENT_icmp_recv,29,32
1953,4,"[4, 4, 5, 17]",109,CURRENT_icmp_sent,8,11
1954,4,"[5, 6, 6, 15]",109,CURRENT_icmp_sent,22,25
1955,4,"[4, 4, 5, 17]",109,CURRENT_icmp_sent,27,30
1956,4,"[3, 4, 4, 20]",109,CURRENT_icmp_sent,29,32
1957,4,"[12, 28, 30, 31]",110,CURRENT_icmp_recv,18,21
1958,4,"[28, 30, 31, 51]",110,CURRENT_icmp_recv,19,22
1959,4,"[10, 11, 13, 51]",110,CURRENT_icmp_recv,22,25
1960,4,"[10, 11, 13, 64]",110,CURRENT_icmp_recv,23,26
1961,4,"[10, 49, 53, 55]",110,CURRENT_icmp_recv,30,33
1962,4,"[10, 46, 48, 49]",110,CURRENT_icmp_recv,32,35
1963,4,"[2, 5, 5, 5]",110,CURRENT_icmp_sent,4,7
1964,4,"[9, 12, 13, 33]",110,CURRENT_icmp_sent,25,28
1965,4,"[25, 26, 26, 36]",111,CURRENT_icmp_recv,15,18
1966,4,"[13, 25, 26, 26]",111,CURRENT_icmp_recv,16,19
1967,4,"[13, 25, 25, 26]",111,CURRENT_icmp_recv,17,20
1968,4,"[24, 24, 27, 44]",111,CURRENT_icmp_recv,24,27
1969,4,"[15, 30, 32, 322]",111,CURRENT_icmp_recv,32,35
1970,4,"[3, 4, 4, 12]",111,CURRENT_icmp_sent,8,11
1971,4,"[14, 21, 21, 21]",111,CURRENT_icmp_sent,14,17
1972,4,"[11, 14, 14, 33]",111,CURRENT_icmp_sent,21,24
1973,4,"[7, 13, 19, 310]",111,CURRENT_icmp_sent,32,35
1974,4,"[5, 8, 10, 47]",112,CURRENT_icmp_recv,5,8
1975,4,"[4, 4, 5, 10]",112,CURRENT_icmp_recv,7,10
1976,4,"[4, 7, 8, 32]",112,CURRENT_icmp_recv,10,13
1977,4,"[5, 5, 6, 22]",112,CURRENT_icmp_sent,4,7
1978,4,"[4, 5, 5, 22]",112,CURRENT_icmp_sent,5,8
1979,4,"[5, 5, 5, 6]",112,CURRENT_icmp_sent,9,12
1980,4,"[5, 5, 5, 12]",112,CURRENT_icmp_sent,10,13
1981,4,"[13, 25, 25, 27]",113,CURRENT_icmp_sent,30,33
1982,4,"[3, 4, 4, 19]",114,CURRENT_icmp_recv,8,11
1983,4,"[11, 11, 13, 37]",114,CURRENT_icmp_recv,12,15
1984,4,"[6, 40, 41, 41]",114,CURRENT_icmp_recv,17,20
1985,4,"[3, 3, 3, 5]",114,CURRENT_icmp_sent,5,8
1986,4,"[3, 3, 3, 4]",114,CURRENT_icmp_sent,7,10
1987,4,"[3, 3, 4, 13]",114,CURRENT_icmp_sent,8,11
1988,4,"[6, 6, 8, 23]",114,CURRENT_icmp_sent,28,31
1989,4,"[5, 5, 8, 24]",115,CURRENT_icmp_recv,4,7
1990,4,"[2, 5, 5, 5]",115,CURRENT_icmp_recv,6,9
1991,4,"[2, 4, 5, 45]",115,CURRENT_icmp_recv,8,11
1992,4,"[11, 13, 17, 51]",115,CURRENT_icmp_recv,15,18
1993,4,"[51, 53, 63, 147]",115,CURRENT_icmp_recv,32,35
1994,4,"[5, 5, 6, 11]",115,CURRENT_icmp_sent,5,8
1995,4,"[5, 6, 6, 6]",115,CURRENT_icmp_sent,7,10
1996,4,"[5, 6, 6, 38]",115,CURRENT_icmp_sent,8,11
1997,4,"[19, 20, 21, 34]",115,CURRENT_icmp_sent,27,30
1998,4,"[9, 19, 20, 21]",115,CURRENT_icmp_sent,28,31
1999,4,"[26, 32, 32, 107]",115,CURRENT_icmp_sent,32,35
2000,4,"[5, 6, 6, 13]",116,CURRENT_icmp_recv,7,10
2001,4,"[13, 61, 62, 63]",116,CURRENT_icmp_recv,30,33
2002,4,"[13, 62, 63, 433]",116,CURRENT_icmp_recv,31,34
2003,4,"[51, 62, 63, 433]",116,CURRENT_icmp_recv,32,35
2004,4,"[4, 4, 4, 5]",116,CURRENT_icmp_sent,5,8
2005,4,"[4, 4, 4, 6]",116,CURRENT_icmp_sent,6,9
2006,4,"[6, 15, 15, 16]",116,CURRENT_icmp_sent,9,12
