NODE,TIME,DATA TYPE,VALUES
8 R,4,CURRENT_icmp_sent,4
83 R,4,CURRENT_icmp_sent,5
8 R,4,CURRENT_icmp_recv,6
83 R,4,CURRENT_icmp_recv,2
79 R,4,CURRENT_icmp_sent,6
79 R,4,CURRENT_icmp_recv,4
88 R,4,CURRENT_icmp_sent,5
88 R,4,CURRENT_icmp_recv,3
67 R,4,CURRENT_icmp_sent,6
67 R,4,CURRENT_icmp_recv,6
70 R,4,CURRENT_icmp_sent,4
70 R,4,CURRENT_icmp_recv,7
20 R,4,CURRENT_icmp_sent,22
20 R,4,CURRENT_icmp_recv,29
65 R,4,CURRENT_icmp_sent,17
65 R,4,CURRENT_icmp_recv,20
4 R,4,CURRENT_icmp_sent,8
4 R,4,CURRENT_icmp_recv,10
35 R,4,CURRENT_icmp_sent,4
35 R,4,CURRENT_icmp_recv,3
29 R,4,CURRENT_icmp_sent,15
29 R,4,CURRENT_icmp_recv,12
43 R,4,CURRENT_icmp_sent,4
43 R,4,CURRENT_icmp_recv,6
68 R,4,CURRENT_icmp_sent,13
68 R,4,CURRENT_icmp_recv,17
66 R,4,CURRENT_icmp_sent,5
66 R,4,CURRENT_icmp_recv,6
9 R,4,CURRENT_icmp_sent,6
9 R,4,CURRENT_icmp_recv,8
42 R,4,CURRENT_icmp_sent,4
42 R,4,CURRENT_icmp_recv,9
55 R,4,CURRENT_icmp_sent,4
49 R,4,CURRENT_icmp_sent,10
55 R,4,CURRENT_icmp_recv,9
49 R,4,CURRENT_icmp_recv,10
63 R,4,CURRENT_icmp_sent,10
63 R,4,CURRENT_icmp_recv,9
16 R,4,CURRENT_icmp_sent,14
16 R,4,CURRENT_icmp_recv,11
17 R,4,CURRENT_icmp_sent,5
17 R,4,CURRENT_icmp_recv,7
48 R,4,CURRENT_icmp_sent,19
27 R,4,CURRENT_icmp_sent,9
48 R,4,CURRENT_icmp_recv,24
27 R,4,CURRENT_icmp_recv,11
80 R,4,CURRENT_icmp_sent,5
22 R,4,CURRENT_icmp_sent,11
80 R,4,CURRENT_icmp_recv,9
18 R,4,CURRENT_icmp_sent,7
39 R,4,CURRENT_icmp_sent,4
22 R,4,CURRENT_icmp_recv,8
18 R,4,CURRENT_icmp_recv,11
39 R,4,CURRENT_icmp_recv,3
64 R,4,CURRENT_icmp_sent,15
64 R,4,CURRENT_icmp_recv,16
60 R,4,CURRENT_icmp_sent,3
60 R,4,CURRENT_icmp_recv,6
54 R,4,CURRENT_icmp_sent,9
54 R,4,CURRENT_icmp_recv,9
76 R,4,CURRENT_icmp_sent,10
76 R,4,CURRENT_icmp_recv,17
12 R,4,CURRENT_icmp_sent,4
12 R,4,CURRENT_icmp_recv,3
73 R,4,CURRENT_icmp_sent,5
73 R,4,CURRENT_icmp_recv,4
14 R,4,CURRENT_icmp_sent,5
14 R,4,CURRENT_icmp_recv,7
51 R,4,CURRENT_icmp_sent,4
51 R,4,CURRENT_icmp_recv,7
77 R,4,CURRENT_icmp_sent,6
