NODE,TIME,DATA TYPE,VALUES
120,1,TOTAL_icmp_sent,13
120,1,TOTAL_icmp_recv,38
73,1,TOTAL_icmp_sent,19
73,1,TOTAL_icmp_recv,56
115,1,TOTAL_icmp_sent,13
115,1,TOTAL_icmp_recv,25
14,1,TOTAL_icmp_sent,23
14,1,TOTAL_icmp_recv,61
95,1,TOTAL_icmp_sent,61
95,1,TOTAL_icmp_recv,108
51,1,TOTAL_icmp_sent,23
51,1,TOTAL_icmp_recv,22
118,1,TOTAL_icmp_sent,17
118,1,TOTAL_icmp_recv,30
77,1,TOTAL_icmp_sent,45
31,1,TOTAL_icmp_sent,13
77,1,TOTAL_icmp_recv,79
31,1,TOTAL_icmp_recv,33
113,1,TOTAL_icmp_sent,18
113,1,TOTAL_icmp_recv,45
24,1,TOTAL_icmp_sent,16
24,1,TOTAL_icmp_recv,42
53,1,TOTAL_icmp_sent,17
53,1,TOTAL_icmp_recv,28
45,1,TOTAL_icmp_sent,12
45,1,TOTAL_icmp_recv,26
28,1,TOTAL_icmp_sent,16
28,1,TOTAL_icmp_recv,45
58,1,TOTAL_icmp_sent,14
58,1,TOTAL_icmp_recv,16
84,1,TOTAL_icmp_sent,26
11,1,TOTAL_icmp_sent,44
84,1,TOTAL_icmp_recv,56
11,1,TOTAL_icmp_recv,70
44,1,TOTAL_icmp_sent,15
44,1,TOTAL_icmp_recv,36
21,1,TOTAL_icmp_sent,71
21,1,TOTAL_icmp_recv,96
6,1,TOTAL_icmp_sent,22
6,1,TOTAL_icmp_recv,67
107,1,TOTAL_icmp_sent,15
114,1,TOTAL_icmp_sent,99
107,1,TOTAL_icmp_recv,45
114,1,TOTAL_icmp_recv,131
82,1,TOTAL_icmp_sent,15
82,1,TOTAL_icmp_recv,42
92,1,TOTAL_icmp_sent,39
89,1,TOTAL_icmp_sent,27
92,1,TOTAL_icmp_recv,82
89,1,TOTAL_icmp_recv,52
104,1,TOTAL_icmp_sent,15
104,1,TOTAL_icmp_recv,21
40,1,TOTAL_icmp_sent,23
40,1,TOTAL_icmp_recv,56
99,1,TOTAL_icmp_sent,15
99,1,TOTAL_icmp_recv,31
19,1,TOTAL_icmp_sent,33
19,1,TOTAL_icmp_recv,78
94,1,TOTAL_icmp_sent,15
75,1,TOTAL_icmp_sent,23
94,1,TOTAL_icmp_recv,28
75,1,TOTAL_icmp_recv,58
85,1,TOTAL_icmp_sent,44
85,1,TOTAL_icmp_recv,89
109,1,TOTAL_icmp_sent,18
109,1,TOTAL_icmp_recv,22
86,1,TOTAL_icmp_sent,19
86,1,TOTAL_icmp_recv,56
15,1,TOTAL_icmp_sent,13
15,1,TOTAL_icmp_recv,27
38,1,TOTAL_icmp_sent,95
38,1,TOTAL_icmp_recv,154
61,1,TOTAL_icmp_sent,22
61,1,TOTAL_icmp_recv,58
3,1,TOTAL_icmp_sent,44
3,1,TOTAL_icmp_recv,87
116,1,TOTAL_icmp_sent,15
116,1,TOTAL_icmp_recv,25
23,1,TOTAL_icmp_sent,57
23,1,TOTAL_icmp_recv,88
25,1,TOTAL_icmp_sent,24
25,1,TOTAL_icmp_recv,60
102,1,TOTAL_icmp_sent,16
122,1,TOTAL_icmp_sent,112
102,1,TOTAL_icmp_recv,15
122,1,TOTAL_icmp_recv,150
123,1,TOTAL_icmp_sent,21
123,1,TOTAL_icmp_recv,59
59,1,TOTAL_icmp_sent,22
59,1,TOTAL_icmp_recv,27
93,1,TOTAL_icmp_sent,17
93,1,TOTAL_icmp_recv,51
34,1,TOTAL_icmp_sent,74
34,1,TOTAL_icmp_recv,95
78,2,TOTAL_icmp_sent,57
78,2,TOTAL_icmp_recv,103
71,2,TOTAL_icmp_sent,26
71,2,TOTAL_icmp_recv,42
41,2,TOTAL_icmp_sent,35
36,2,TOTAL_icmp_sent,31
41,2,TOTAL_icmp_recv,101
36,2,TOTAL_icmp_recv,63
