NODE,TIME,DATA TYPE,VALUES
10 R,18,CURRENT_icmp_recv,6
13 R,18,CURRENT_icmp_sent,8
13 R,18,CURRENT_icmp_recv,6
2 R,18,CURRENT_icmp_sent,3
2 R,18,CURRENT_icmp_recv,3
8 R,18,CURRENT_icmp_sent,4
8 R,18,CURRENT_icmp_recv,3
4 R,18,CURRENT_icmp_sent,4
4 R,18,CURRENT_icmp_recv,3
9 R,18,CURRENT_icmp_sent,5
9 R,18,CURRENT_icmp_recv,4
12 R,18,CURRENT_icmp_sent,4
12 R,18,CURRENT_icmp_recv,5
11 R,18,CURRENT_icmp_sent,3
11 R,18,CURRENT_icmp_recv,2
6 R,18,CURRENT_icmp_sent,6
6 R,18,CURRENT_icmp_recv,3
3 R,18,CURRENT_icmp_sent,4
3 R,18,CURRENT_icmp_recv,4
10 R,19,CURRENT_icmp_sent,5
10 R,19,CURRENT_icmp_recv,3
13 R,19,CURRENT_icmp_sent,7
13 R,19,CURRENT_icmp_recv,4
2 R,19,CURRENT_icmp_sent,3
2 R,19,CURRENT_icmp_recv,2
8 R,19,CURRENT_icmp_sent,3
8 R,19,CURRENT_icmp_recv,4
4 R,19,CURRENT_icmp_sent,5
4 R,19,CURRENT_icmp_recv,3
9 R,19,CURRENT_icmp_sent,2
9 R,19,CURRENT_icmp_recv,2
12 R,19,CURRENT_icmp_sent,4
12 R,19,CURRENT_icmp_recv,5
11 R,19,CURRENT_icmp_sent,3
11 R,19,CURRENT_icmp_recv,3
6 R,19,CURRENT_icmp_sent,5
6 R,19,CURRENT_icmp_recv,3
3 R,19,CURRENT_icmp_sent,4
3 R,19,CURRENT_icmp_recv,5
10 R,20,CURRENT_icmp_sent,7
10 R,20,CURRENT_icmp_recv,4
13 R,20,CURRENT_icmp_sent,6
13 R,20,CURRENT_icmp_recv,5
2 R,20,CURRENT_icmp_sent,4
2 R,20,CURRENT_icmp_recv,4
8 R,20,CURRENT_icmp_sent,4
8 R,20,CURRENT_icmp_recv,7
4 R,20,CURRENT_icmp_sent,5
4 R,20,CURRENT_icmp_recv,3
9 R,20,CURRENT_icmp_sent,4
9 R,20,CURRENT_icmp_recv,7
12 R,20,CURRENT_icmp_sent,3
12 R,20,CURRENT_icmp_recv,8
11 R,20,CURRENT_icmp_sent,4
11 R,20,CURRENT_icmp_recv,4
6 R,20,CURRENT_icmp_sent,8
6 R,20,CURRENT_icmp_recv,7
3 R,20,CURRENT_icmp_sent,8
3 R,20,CURRENT_icmp_recv,6
10 R,21,CURRENT_icmp_sent,8
10 R,21,CURRENT_icmp_recv,6
13 R,21,CURRENT_icmp_sent,9
13 R,21,CURRENT_icmp_recv,6
2 R,21,CURRENT_icmp_sent,5
2 R,21,CURRENT_icmp_recv,2
8 R,21,CURRENT_icmp_sent,4
8 R,21,CURRENT_icmp_recv,5
4 R,21,CURRENT_icmp_sent,4
4 R,21,CURRENT_icmp_recv,4
9 R,21,CURRENT_icmp_sent,4
9 R,21,CURRENT_icmp_recv,6
12 R,21,CURRENT_icmp_sent,4
12 R,21,CURRENT_icmp_recv,7
11 R,21,CURRENT_icmp_sent,4
11 R,21,CURRENT_icmp_recv,2
6 R,21,CURRENT_icmp_sent,7
6 R,21,CURRENT_icmp_recv,4
3 R,21,CURRENT_icmp_sent,5
3 R,21,CURRENT_icmp_recv,4
10 R,22,CURRENT_icmp_sent,6
10 R,22,CURRENT_icmp_recv,5
13 R,22,CURRENT_icmp_sent,8
13 R,22,CURRENT_icmp_recv,5
2 R,22,CURRENT_icmp_sent,3
2 R,22,CURRENT_icmp_recv,3
8 R,22,CURRENT_icmp_sent,2
8 R,22,CURRENT_icmp_recv,3
4 R,22,CURRENT_icmp_sent,4
4 R,22,CURRENT_icmp_recv,3
9 R,22,CURRENT_icmp_sent,4
9 R,22,CURRENT_icmp_recv,3
12 R,22,CURRENT_icmp_sent,4
12 R,22,CURRENT_icmp_recv,4
11 R,22,CURRENT_icmp_sent,2
11 R,22,CURRENT_icmp_recv,3
6 R,22,CURRENT_icmp_sent,7
6 R,22,CURRENT_icmp_recv,4
3 R,22,CURRENT_icmp_sent,6
3 R,22,CURRENT_icmp_recv,4
10 R,23,CURRENT_icmp_sent,6
10 R,23,CURRENT_icmp_recv,4
13 R,23,CURRENT_icmp_sent,6
13 R,23,CURRENT_icmp_recv,4
2 R,23,CURRENT_icmp_sent,4
2 R,23,CURRENT_icmp_recv,4
8 R,23,CURRENT_icmp_sent,4
8 R,23,CURRENT_icmp_recv,4
4 R,23,CURRENT_icmp_sent,4
4 R,23,CURRENT_icmp_recv,3
9 R,23,CURRENT_icmp_sent,4
9 R,23,CURRENT_icmp_recv,6
12 R,23,CURRENT_icmp_sent,4
12 R,23,CURRENT_icmp_recv,7
11 R,23,CURRENT_icmp_sent,4
11 R,23,CURRENT_icmp_recv,4
6 R,23,CURRENT_icmp_sent,5
6 R,23,CURRENT_icmp_recv,3
3 R,23,CURRENT_icmp_sent,5
3 R,23,CURRENT_icmp_recv,3
10 R,24,CURRENT_icmp_sent,9
10 R,24,CURRENT_icmp_recv,5
13 R,24,CURRENT_icmp_sent,10
13 R,24,CURRENT_icmp_recv,9
2 R,24,CURRENT_icmp_sent,5
2 R,24,CURRENT_icmp_recv,3
8 R,24,CURRENT_icmp_sent,5
8 R,24,CURRENT_icmp_recv,7
4 R,24,CURRENT_icmp_sent,5
4 R,24,CURRENT_icmp_recv,6
9 R,24,CURRENT_icmp_sent,4
9 R,24,CURRENT_icmp_recv,6
12 R,24,CURRENT_icmp_sent,3
12 R,24,CURRENT_icmp_recv,8
11 R,24,CURRENT_icmp_sent,4
11 R,24,CURRENT_icmp_recv,3
6 R,24,CURRENT_icmp_sent,8
6 R,24,CURRENT_icmp_recv,5
3 R,24,CURRENT_icmp_sent,6
3 R,24,CURRENT_icmp_recv,6
10 R,25,CURRENT_icmp_sent,6
10 R,25,CURRENT_icmp_recv,5
13 R,25,CURRENT_icmp_sent,8
13 R,25,CURRENT_icmp_recv,5
2 R,25,CURRENT_icmp_sent,2
2 R,25,CURRENT_icmp_recv,0
8 R,25,CURRENT_icmp_sent,4
8 R,25,CURRENT_icmp_recv,6
4 R,25,CURRENT_icmp_sent,3
4 R,25,CURRENT_icmp_recv,4
9 R,25,CURRENT_icmp_sent,3
9 R,25,CURRENT_icmp_recv,5
12 R,25,CURRENT_icmp_sent,5
12 R,25,CURRENT_icmp_recv,4
11 R,25,CURRENT_icmp_sent,2
11 R,25,CURRENT_icmp_recv,2
6 R,25,CURRENT_icmp_sent,7
