NODE,TIME,DATA TYPE,VALUES
89,1,CURRENT_icmp_recv,54
128,1,CURRENT_icmp_sent,16
128,1,CURRENT_icmp_recv,23
104,1,CURRENT_icmp_sent,19
104,1,CURRENT_icmp_recv,35
40,1,CURRENT_icmp_sent,25
40,1,CURRENT_icmp_recv,63
143,1,CURRENT_icmp_sent,13
143,1,CURRENT_icmp_recv,31
99,1,CURRENT_icmp_sent,11
99,1,CURRENT_icmp_recv,32
19,1,CURRENT_icmp_sent,23
137,1,CURRENT_icmp_sent,14
19,1,CURRENT_icmp_recv,50
137,1,CURRENT_icmp_recv,43
94,1,CURRENT_icmp_sent,13
75,1,CURRENT_icmp_sent,20
94,1,CURRENT_icmp_recv,31
75,1,CURRENT_icmp_recv,47
85,1,CURRENT_icmp_sent,17
85,1,CURRENT_icmp_recv,51
146,1,CURRENT_icmp_sent,14
146,1,CURRENT_icmp_recv,29
132,1,CURRENT_icmp_sent,19
132,1,CURRENT_icmp_recv,47
109,1,CURRENT_icmp_sent,16
109,1,CURRENT_icmp_recv,17
86,1,CURRENT_icmp_sent,23
86,1,CURRENT_icmp_recv,70
15,1,CURRENT_icmp_sent,16
125,1,CURRENT_icmp_sent,21
15,1,CURRENT_icmp_recv,44
125,1,CURRENT_icmp_recv,49
61,1,CURRENT_icmp_sent,24
61,1,CURRENT_icmp_recv,64
38,1,CURRENT_icmp_sent,91
23,1,CURRENT_icmp_sent,49
3,1,CURRENT_icmp_sent,89
38,1,CURRENT_icmp_recv,130
23,1,CURRENT_icmp_recv,77
3,1,CURRENT_icmp_recv,127
116,1,CURRENT_icmp_sent,20
116,1,CURRENT_icmp_recv,53
25,1,CURRENT_icmp_sent,28
25,1,CURRENT_icmp_recv,73
102,1,CURRENT_icmp_sent,17
102,1,CURRENT_icmp_recv,32
123,1,CURRENT_icmp_sent,14
123,1,CURRENT_icmp_recv,34
122,1,CURRENT_icmp_sent,18
122,1,CURRENT_icmp_recv,53
59,1,CURRENT_icmp_sent,20
59,1,CURRENT_icmp_recv,50
93,1,CURRENT_icmp_sent,20
93,1,CURRENT_icmp_recv,49
34,1,CURRENT_icmp_sent,59
34,1,CURRENT_icmp_recv,89
153,1,CURRENT_icmp_sent,22
153,1,CURRENT_icmp_recv,19
78,2,CURRENT_icmp_sent,20
78,2,CURRENT_icmp_recv,18
71,2,CURRENT_icmp_sent,5
71,2,CURRENT_icmp_recv,5
41,2,CURRENT_icmp_sent,8
36,2,CURRENT_icmp_sent,23
145,2,CURRENT_icmp_sent,6
41,2,CURRENT_icmp_recv,21
36,2,CURRENT_icmp_recv,16
145,2,CURRENT_icmp_recv,19
26,2,CURRENT_icmp_sent,4
26,2,CURRENT_icmp_recv,11
72,2,CURRENT_icmp_sent,29
72,2,CURRENT_icmp_recv,66
87,2,CURRENT_icmp_sent,33
87,2,CURRENT_icmp_recv,30
10,2,CURRENT_icmp_sent,5
10,2,CURRENT_icmp_recv,12
69,2,CURRENT_icmp_sent,18
69,2,CURRENT_icmp_recv,39
110,2,CURRENT_icmp_sent,8
110,2,CURRENT_icmp_recv,34
50,2,CURRENT_icmp_sent,7
50,2,CURRENT_icmp_recv,29
81,2,CURRENT_icmp_sent,31
81,2,CURRENT_icmp_recv,63
96,2,CURRENT_icmp_sent,5
129,2,CURRENT_icmp_sent,12
96,2,CURRENT_icmp_recv,23
129,2,CURRENT_icmp_recv,16
62,2,CURRENT_icmp_sent,19
62,2,CURRENT_icmp_recv,69
117,2,CURRENT_icmp_sent,26
117,2,CURRENT_icmp_recv,40
100,2,CURRENT_icmp_sent,3
100,2,CURRENT_icmp_recv,14
52,2,CURRENT_icmp_sent,84
52,2,CURRENT_icmp_recv,194
57,2,CURRENT_icmp_sent,18
30,2,CURRENT_icmp_sent,42
57,2,CURRENT_icmp_recv,50
106,2,CURRENT_icmp_sent,6
30,2,CURRENT_icmp_recv,46
106,2,CURRENT_icmp_recv,10
124,2,CURRENT_icmp_sent,31
124,2,CURRENT_icmp_recv,61
108,2,CURRENT_icmp_sent,32
108,2,CURRENT_icmp_recv,68
97,2,CURRENT_icmp_sent,11
97,2,CURRENT_icmp_recv,31
105,2,CURRENT_icmp_sent,22
105,2,CURRENT_icmp_recv,72
13,2,CURRENT_icmp_sent,40
13,2,CURRENT_icmp_recv,69
91,2,CURRENT_icmp_sent,7
91,2,CURRENT_icmp_recv,5
33,2,CURRENT_icmp_sent,33
33,2,CURRENT_icmp_recv,69
140,2,CURRENT_icmp_sent,13
140,2,CURRENT_icmp_recv,22
37,2,CURRENT_icmp_sent,39
142,2,CURRENT_icmp_sent,38
37,2,CURRENT_icmp_recv,84
142,2,CURRENT_icmp_recv,65
46,2,CURRENT_icmp_sent,29
46,2,CURRENT_icmp_recv,52
90,2,CURRENT_icmp_sent,25
56,2,CURRENT_icmp_sent,17
47,2,CURRENT_icmp_sent,13
90,2,CURRENT_icmp_recv,28
56,2,CURRENT_icmp_recv,25
47,2,CURRENT_icmp_recv,34
74,2,CURRENT_icmp_sent,37
74,2,CURRENT_icmp_recv,69
135,2,CURRENT_icmp_sent,24
152,2,CURRENT_icmp_sent,5
135,2,CURRENT_icmp_recv,31
152,2,CURRENT_icmp_recv,15
32,2,CURRENT_icmp_sent,9
32,2,CURRENT_icmp_recv,15
2,2,CURRENT_icmp_sent,66
8,2,CURRENT_icmp_sent,19
83,2,CURRENT_icmp_sent,22
8,2,CURRENT_icmp_recv,20
2,2,CURRENT_icmp_recv,125
83,2,CURRENT_icmp_recv,22
79,2,CURRENT_icmp_sent,53
79,2,CURRENT_icmp_recv,74
133,2,CURRENT_icmp_sent,16
112,2,CURRENT_icmp_sent,14
133,2,CURRENT_icmp_recv,11
88,2,CURRENT_icmp_sent,13
112,2,CURRENT_icmp_recv,23
88,2,CURRENT_icmp_recv,25
67,2,CURRENT_icmp_sent,6
67,2,CURRENT_icmp_recv,18
111,2,CURRENT_icmp_sent,5
111,2,CURRENT_icmp_recv,10
70,2,CURRENT_icmp_sent,12
70,2,CURRENT_icmp_recv,28
119,2,CURRENT_icmp_sent,6
119,2,CURRENT_icmp_recv,16
134,2,CURRENT_icmp_sent,28
134,2,CURRENT_icmp_recv,41
98,2,CURRENT_icmp_sent,5
98,2,CURRENT_icmp_recv,4
139,2,CURRENT_icmp_sent,54
139,2,CURRENT_icmp_recv,115
20,2,CURRENT_icmp_sent,18
20,2,CURRENT_icmp_recv,45
65,2,CURRENT_icmp_sent,38
65,2,CURRENT_icmp_recv,66
4,2,CURRENT_icmp_sent,29
4,2,CURRENT_icmp_recv,33
147,2,CURRENT_icmp_sent,7
35,2,CURRENT_icmp_sent,29
147,2,CURRENT_icmp_recv,28
35,2,CURRENT_icmp_recv,73
29,2,CURRENT_icmp_sent,14
29,2,CURRENT_icmp_recv,13
43,2,CURRENT_icmp_sent,26
66,2,CURRENT_icmp_sent,30
68,2,CURRENT_icmp_sent,75
43,2,CURRENT_icmp_recv,56
66,2,CURRENT_icmp_recv,55
68,2,CURRENT_icmp_recv,118
150,2,CURRENT_icmp_sent,25
150,2,CURRENT_icmp_recv,53
9,2,CURRENT_icmp_sent,17
9,2,CURRENT_icmp_recv,45
55,2,CURRENT_icmp_sent,6
49,2,CURRENT_icmp_sent,44
55,2,CURRENT_icmp_recv,13
42,2,CURRENT_icmp_sent,14
49,2,CURRENT_icmp_recv,80
42,2,CURRENT_icmp_recv,23
130,2,CURRENT_icmp_sent,8
130,2,CURRENT_icmp_recv,36
63,2,CURRENT_icmp_sent,12
63,2,CURRENT_icmp_recv,19
16,2,CURRENT_icmp_sent,17
16,2,CURRENT_icmp_recv,29
103,2,CURRENT_icmp_sent,18
103,2,CURRENT_icmp_recv,50
17,2,CURRENT_icmp_sent,34
17,2,CURRENT_icmp_recv,54
27,2,CURRENT_icmp_sent,101
80,2,CURRENT_icmp_sent,37
48,2,CURRENT_icmp_sent,29
27,2,CURRENT_icmp_recv,145
80,2,CURRENT_icmp_recv,56
48,2,CURRENT_icmp_recv,44
18,2,CURRENT_icmp_sent,20
22,2,CURRENT_icmp_sent,76
18,2,CURRENT_icmp_recv,13
22,2,CURRENT_icmp_recv,105
39,2,CURRENT_icmp_sent,43
39,2,CURRENT_icmp_recv,64
64,2,CURRENT_icmp_sent,38
64,2,CURRENT_icmp_recv,65
60,2,CURRENT_icmp_sent,5
60,2,CURRENT_icmp_recv,24
54,2,CURRENT_icmp_sent,39
54,2,CURRENT_icmp_recv,65
144,2,CURRENT_icmp_sent,5
144,2,CURRENT_icmp_recv,13
101,2,CURRENT_icmp_sent,54
101,2,CURRENT_icmp_recv,73
121,2,CURRENT_icmp_sent,90
121,2,CURRENT_icmp_recv,132
76,2,CURRENT_icmp_sent,81
76,2,CURRENT_icmp_recv,90
12,2,CURRENT_icmp_sent,7
12,2,CURRENT_icmp_recv,12
120,2,CURRENT_icmp_sent,5
120,2,CURRENT_icmp_recv,6
73,2,CURRENT_icmp_sent,4
73,2,CURRENT_icmp_recv,17
115,2,CURRENT_icmp_sent,61
115,2,CURRENT_icmp_recv,78
14,2,CURRENT_icmp_sent,33
138,2,CURRENT_icmp_sent,7
14,2,CURRENT_icmp_recv,53
138,2,CURRENT_icmp_recv,14
95,2,CURRENT_icmp_sent,25
95,2,CURRENT_icmp_recv,60
51,2,CURRENT_icmp_sent,4
51,2,CURRENT_icmp_recv,30
77,2,CURRENT_icmp_sent,40
118,2,CURRENT_icmp_sent,28
77,2,CURRENT_icmp_recv,64
126,2,CURRENT_icmp_sent,11
118,2,CURRENT_icmp_recv,46
126,2,CURRENT_icmp_recv,19
31,2,CURRENT_icmp_sent,13
31,2,CURRENT_icmp_recv,20
113,2,CURRENT_icmp_sent,27
113,2,CURRENT_icmp_recv,36
24,2,CURRENT_icmp_sent,38
24,2,CURRENT_icmp_recv,53
131,2,CURRENT_icmp_sent,5
131,2,CURRENT_icmp_recv,3
148,2,CURRENT_icmp_sent,16
149,2,CURRENT_icmp_sent,11
148,2,CURRENT_icmp_recv,63
149,2,CURRENT_icmp_recv,8
53,2,CURRENT_icmp_sent,6
53,2,CURRENT_icmp_recv,20
28,2,CURRENT_icmp_sent,10
28,2,CURRENT_icmp_recv,29
45,2,CURRENT_icmp_sent,26
45,2,CURRENT_icmp_recv,45
58,2,CURRENT_icmp_sent,36
58,2,CURRENT_icmp_recv,66
84,2,CURRENT_icmp_sent,33
84,2,CURRENT_icmp_recv,54
11,2,CURRENT_icmp_sent,30
136,2,CURRENT_icmp_sent,14
11,2,CURRENT_icmp_recv,66
136,2,CURRENT_icmp_recv,21
141,2,CURRENT_icmp_sent,16
44,2,CURRENT_icmp_sent,14
6,2,CURRENT_icmp_sent,24
21,2,CURRENT_icmp_sent,40
141,2,CURRENT_icmp_recv,18
44,2,CURRENT_icmp_recv,46
6,2,CURRENT_icmp_recv,47
21,2,CURRENT_icmp_recv,52
114,2,CURRENT_icmp_sent,7
114,2,CURRENT_icmp_recv,16
107,2,CURRENT_icmp_sent,15
151,2,CURRENT_icmp_sent,36
107,2,CURRENT_icmp_recv,29
151,2,CURRENT_icmp_recv,53
82,2,CURRENT_icmp_sent,17
82,2,CURRENT_icmp_recv,52
127,2,CURRENT_icmp_sent,14
127,2,CURRENT_icmp_recv,11
92,2,CURRENT_icmp_sent,68
92,2,CURRENT_icmp_recv,88
89,2,CURRENT_icmp_sent,11
89,2,CURRENT_icmp_recv,41
40,2,CURRENT_icmp_sent,11
40,2,CURRENT_icmp_recv,30
128,2,CURRENT_icmp_sent,16
128,2,CURRENT_icmp_recv,19
104,2,CURRENT_icmp_sent,14
104,2,CURRENT_icmp_recv,23
143,2,CURRENT_icmp_sent,17
143,2,CURRENT_icmp_recv,15
99,2,CURRENT_icmp_sent,4
99,2,CURRENT_icmp_recv,11
19,2,CURRENT_icmp_sent,25
19,2,CURRENT_icmp_recv,21
137,2,CURRENT_icmp_sent,11
137,2,CURRENT_icmp_recv,24
94,2,CURRENT_icmp_sent,13
75,2,CURRENT_icmp_sent,14
94,2,CURRENT_icmp_recv,49
75,2,CURRENT_icmp_recv,40
85,2,CURRENT_icmp_sent,22
85,2,CURRENT_icmp_recv,22
146,2,CURRENT_icmp_sent,31
146,2,CURRENT_icmp_recv,55
132,2,CURRENT_icmp_sent,21
132,2,CURRENT_icmp_recv,43
125,2,CURRENT_icmp_sent,30
125,2,CURRENT_icmp_recv,74
86,2,CURRENT_icmp_sent,17
86,2,CURRENT_icmp_recv,42
109,2,CURRENT_icmp_sent,13
109,2,CURRENT_icmp_recv,20
15,2,CURRENT_icmp_sent,24
15,2,CURRENT_icmp_recv,35
38,2,CURRENT_icmp_sent,51
38,2,CURRENT_icmp_recv,62
61,2,CURRENT_icmp_sent,40
61,2,CURRENT_icmp_recv,71
3,2,CURRENT_icmp_sent,74
23,2,CURRENT_icmp_sent,22
3,2,CURRENT_icmp_recv,142
23,2,CURRENT_icmp_recv,45
116,2,CURRENT_icmp_sent,15
116,2,CURRENT_icmp_recv,35
25,2,CURRENT_icmp_sent,26
25,2,CURRENT_icmp_recv,51
122,2,CURRENT_icmp_sent,9
102,2,CURRENT_icmp_sent,14
122,2,CURRENT_icmp_recv,30
102,2,CURRENT_icmp_recv,38
123,2,CURRENT_icmp_sent,13
123,2,CURRENT_icmp_recv,20
59,2,CURRENT_icmp_sent,15
59,2,CURRENT_icmp_recv,40
34,2,CURRENT_icmp_sent,39
34,2,CURRENT_icmp_recv,51
93,2,CURRENT_icmp_sent,23
93,2,CURRENT_icmp_recv,21
153,2,CURRENT_icmp_sent,12
153,2,CURRENT_icmp_recv,9
78,3,CURRENT_icmp_sent,5
78,3,CURRENT_icmp_recv,12
71,3,CURRENT_icmp_sent,12
71,3,CURRENT_icmp_recv,14
41,3,CURRENT_icmp_sent,36
36,3,CURRENT_icmp_sent,6
41,3,CURRENT_icmp_recv,44
36,3,CURRENT_icmp_recv,6
145,3,CURRENT_icmp_sent,15
145,3,CURRENT_icmp_recv,47
26,3,CURRENT_icmp_sent,12
26,3,CURRENT_icmp_recv,8
72,3,CURRENT_icmp_sent,23
72,3,CURRENT_icmp_recv,44
87,3,CURRENT_icmp_sent,16
87,3,CURRENT_icmp_recv,21
10,3,CURRENT_icmp_sent,4
10,3,CURRENT_icmp_recv,5
69,3,CURRENT_icmp_sent,15
69,3,CURRENT_icmp_recv,46
110,3,CURRENT_icmp_sent,7
110,3,CURRENT_icmp_recv,9
50,3,CURRENT_icmp_sent,12
50,3,CURRENT_icmp_recv,28
81,3,CURRENT_icmp_sent,61
96,3,CURRENT_icmp_sent,6
81,3,CURRENT_icmp_recv,83
96,3,CURRENT_icmp_recv,24
62,3,CURRENT_icmp_sent,19
62,3,CURRENT_icmp_recv,29
129,3,CURRENT_icmp_sent,6
129,3,CURRENT_icmp_recv,5
117,3,CURRENT_icmp_sent,14
100,3,CURRENT_icmp_sent,6
52,3,CURRENT_icmp_sent,60
117,3,CURRENT_icmp_recv,16
100,3,CURRENT_icmp_recv,11
52,3,CURRENT_icmp_recv,132
30,3,CURRENT_icmp_sent,10
106,3,CURRENT_icmp_sent,5
30,3,CURRENT_icmp_recv,12
57,3,CURRENT_icmp_sent,27
124,3,CURRENT_icmp_sent,16
106,3,CURRENT_icmp_recv,3
57,3,CURRENT_icmp_recv,46
124,3,CURRENT_icmp_recv,13
108,3,CURRENT_icmp_sent,13
108,3,CURRENT_icmp_recv,45
97,3,CURRENT_icmp_sent,7
97,3,CURRENT_icmp_recv,16
105,3,CURRENT_icmp_sent,20
105,3,CURRENT_icmp_recv,32
13,3,CURRENT_icmp_sent,24
91,3,CURRENT_icmp_sent,4
13,3,CURRENT_icmp_recv,70
91,3,CURRENT_icmp_recv,5
33,3,CURRENT_icmp_sent,18
33,3,CURRENT_icmp_recv,26
140,3,CURRENT_icmp_sent,8
140,3,CURRENT_icmp_recv,14
37,3,CURRENT_icmp_sent,12
37,3,CURRENT_icmp_recv,26
56,3,CURRENT_icmp_sent,5
46,3,CURRENT_icmp_sent,12
56,3,CURRENT_icmp_recv,9
90,3,CURRENT_icmp_sent,7
46,3,CURRENT_icmp_recv,13
90,3,CURRENT_icmp_recv,21
142,3,CURRENT_icmp_sent,14
47,3,CURRENT_icmp_sent,33
142,3,CURRENT_icmp_recv,21
47,3,CURRENT_icmp_recv,63
74,3,CURRENT_icmp_sent,12
74,3,CURRENT_icmp_recv,14
152,3,CURRENT_icmp_sent,4
2,3,CURRENT_icmp_sent,54
152,3,CURRENT_icmp_recv,10
2,3,CURRENT_icmp_recv,74
32,3,CURRENT_icmp_sent,16
135,3,CURRENT_icmp_sent,12
32,3,CURRENT_icmp_recv,29
135,3,CURRENT_icmp_recv,9
8,3,CURRENT_icmp_sent,13
83,3,CURRENT_icmp_sent,17
8,3,CURRENT_icmp_recv,19
83,3,CURRENT_icmp_recv,20
79,3,CURRENT_icmp_sent,16
79,3,CURRENT_icmp_recv,22
88,3,CURRENT_icmp_sent,5
133,3,CURRENT_icmp_sent,10
88,3,CURRENT_icmp_recv,13
112,3,CURRENT_icmp_sent,14
133,3,CURRENT_icmp_recv,9
112,3,CURRENT_icmp_recv,14
67,3,CURRENT_icmp_sent,5
67,3,CURRENT_icmp_recv,12
111,3,CURRENT_icmp_sent,4
111,3,CURRENT_icmp_recv,8
70,3,CURRENT_icmp_sent,13
70,3,CURRENT_icmp_recv,22
119,3,CURRENT_icmp_sent,6
119,3,CURRENT_icmp_recv,28
134,3,CURRENT_icmp_sent,6
134,3,CURRENT_icmp_recv,12
98,3,CURRENT_icmp_sent,4
98,3,CURRENT_icmp_recv,8
139,3,CURRENT_icmp_sent,23
139,3,CURRENT_icmp_recv,42
20,3,CURRENT_icmp_sent,20
20,3,CURRENT_icmp_recv,49
65,3,CURRENT_icmp_sent,22
65,3,CURRENT_icmp_recv,26
4,3,CURRENT_icmp_sent,12
4,3,CURRENT_icmp_recv,18
35,3,CURRENT_icmp_sent,7
35,3,CURRENT_icmp_recv,21
147,3,CURRENT_icmp_sent,19
147,3,CURRENT_icmp_recv,13
29,3,CURRENT_icmp_sent,16
29,3,CURRENT_icmp_recv,4
43,3,CURRENT_icmp_sent,4
43,3,CURRENT_icmp_recv,13
150,3,CURRENT_icmp_sent,21
66,3,CURRENT_icmp_sent,36
150,3,CURRENT_icmp_recv,39
66,3,CURRENT_icmp_recv,62
9,3,CURRENT_icmp_sent,12
9,3,CURRENT_icmp_recv,10
68,3,CURRENT_icmp_sent,56
68,3,CURRENT_icmp_recv,61
42,3,CURRENT_icmp_sent,6
42,3,CURRENT_icmp_recv,24
55,3,CURRENT_icmp_sent,4
55,3,CURRENT_icmp_recv,11
